table;index;english;translation
smells;82;Smelly;Maloliente
smells;83;Smokey;ahumado
smells;84;Sour;Agrio
smells;85;Stagnant;Estancado
smells;86;Stale;Duro
smells;87;Stench;Hedor
smells;88;Stinging;Escozor
smells;89;Strange;Extraño
smells;90;Strong;Fuerte
smells;91;Stuffy;Cargado
smells;92;Sulphuric;Sulfúrico
smells;93;Sweet;Dulce
smells;94;Warm;Cálido
smells;95;Waste;Desperdiciar
smells;96;Watery;Acuoso
smells;97;Weak;Débil
smells;98;Weather;Clima
smells;99;Woody;Leñoso
sounds;name;Sounds;sonidos
sounds;0;Activity;Actividad
sounds;1;Alarm;Alarma
sounds;2;Animal;Animal
sounds;3;Approach;Acercarse
sounds;4;Banging;Golpeando
sounds;5;Battle;Batalla
sounds;6;Beep;Bip
sounds;7;Bell;Campana
sounds;8;Beseeching;Suplicante
sounds;9;Bizarre;Extraño
sounds;10;Burning;Incendio
sounds;11;Busy;Ocupado
sounds;12;Calm;Calma
sounds;13;Ceaseless;Incesante
sounds;14;Celebrate;Celebrar
sounds;15;Chaotic;Caótico
sounds;16;Cheerful;Alegre
sounds;17;Clang;Sonido metálico
sounds;18;Combative;Combativo
sounds;19;Communicate;Comunicar
sounds;20;Construction;Construcción
sounds;21;Conversation;Conversación
sounds;22;Crash;Chocar
sounds;23;Creaking;Crujiente
sounds;24;Creepy;Espeluznante
sounds;25;Cries;Llantos
sounds;26;Damage;Daño
sounds;27;Danger;Peligro
sounds;28;Disagreeable;Desagradable
sounds;29;Distant;Distante
sounds;30;Drip;Goteo
sounds;31;Echo;Eco
sounds;32;Emotion;Emoción
sounds;33;Energetic;Energético
sounds;34;Explosion;Explosión
sounds;35;Familiar;Familiar
sounds;36;Ferocious;Feroz
sounds;37;Footsteps;Pasos
sounds;38;Frantic;Frenético
sounds;39;Frightening;Alarmante
sounds;40;Grinding;Molienda
sounds;41;Growl;Gruñido
sounds;42;Hammering;Martilleo
sounds;43;Helpful;Útil
sounds;44;Imitate;Imitar
sounds;45;Important;Importante
sounds;46;Indistinct;Indistinto
sounds;47;Industry;Industria
sounds;48;Information;Información
sounds;49;Innocent;Inocente
sounds;50;Intense;Intenso
sounds;51;Interesting;Interesante
sounds;52;Irritating;Irritante
sounds;53;Loud;Alto
sounds;54;Machinery;Maquinaria
sounds;55;Meaningful;Significativo
sounds;56;Metallic;Metálico
sounds;57;Muffled;Sordo
sounds;58;Multiple;Múltiple
sounds;59;Music;Música
sounds;60;Mysterious;Misterioso
sounds;61;Natural;Natural
sounds;62;Near;Cerca
sounds;63;Noisy;Ruidoso
sounds;64;Normal;Normal
sounds;65;Odd;Extraño
sounds;66;Productivity;Productividad
sounds;67;Pursuit;Buscar
sounds;68;Quiet;Tranquilo
sounds;69;Reassuring;tranquilizador
sounds;70;Remarkable;Notable
sounds;71;Rip;Rotura
sounds;72;Roar;Rugido
sounds;73;Rumbling;retumbar
sounds;74;Rustling;Susurro
sounds;75;Scary;Aterrador
sounds;76;Scraping;Raspado
sounds;77;Scratching;Rascarse
sounds;78;Simple;Simple
sounds;79;Sizzle;Chisporrotear
sounds;80;Slam;Golpe
sounds;81;Slow;Lento
sounds;82;Soft;Suave
sounds;83;Start;Comenzar
sounds;84;Stop;Detener
sounds;85;Strange;Extraño
sounds;86;Tapping;tocando
sounds;87;Technology;Tecnología
sounds;88;Threatening;Amenazante
sounds;89;Thud;Ruido sordo
sounds;90;Traffic;Tráfico
sounds;91;Tranquil;Tranquilo
sounds;92;Uncertain;Incierto
sounds;93;Warning;Advertencia
sounds;94;Water;Agua
sounds;95;Weather;Clima
sounds;96;Whirring;zumbido
sounds;97;Whistle;Silbar
sounds;98;Wild;Salvaje
sounds;99;Wind;Viento
spell_effects;name;Spell effects;Efectos de hechizo
spell_effects;0;Animal;Animal
spell_effects;1;Animate;Animar
spell_effects;2;Assist;Asistir
spell_effects;3;Attack;Ataque
spell_effects;4;Attract;Atraer
spell_effects;5;Bestow;Otorgar
spell_effects;6;Bizarre;Extraño
spell_effects;7;Block;Bloquear
spell_effects;8;Break;Romper
spell_effects;9;Bright;Brillante
spell_effects;10;Burn;Quemar
spell_effects;11;Change;Cambiar
spell_effects;12;Cloud;Nube
spell_effects;13;Cold;Frío
spell_effects;14;Communicate;Comunicar
spell_effects;15;Conceal;Encubrir
spell_effects;16;Conjure;Conjurar
spell_effects;17;Control;Control
spell_effects;18;Counteract;Contrarrestar
spell_effects;19;Create;Crear
spell_effects;20;Creature;Criatura
spell_effects;21;Curse;Maldición
spell_effects;22;Damage;Daño
spell_effects;23;Dark;Oscuro
spell_effects;24;Death;Muerte
spell_effects;25;Deceive;Engañar
spell_effects;26;Decrease;Disminuir
spell_effects;27;Defense;Defensa
spell_effects;28;Destroy;Destruir
spell_effects;29;Detect;Detectar
spell_effects;30;Diminish;Disminuir
spell_effects;31;Disease;Enfermedad
spell_effects;32;Dominate;Dominar
spell_effects;33;Duplicate;Duplicar
spell_effects;34;Earth;Tierra
spell_effects;35;Elements;Elementos
spell_effects;36;Emotion;Emoción
spell_effects;37;Enemies;Enemigos
spell_effects;38;Energy;Energía
spell_effects;39;Enhance;Mejorar
spell_effects;40;Environment;Ambiente
spell_effects;41;Expose;Exponer
spell_effects;42;Fire;Fuego
spell_effects;43;Fix;Arreglar
spell_effects;44;Food;Alimento
spell_effects;45;Free;Gratis
spell_effects;46;Group;Grupo
spell_effects;47;Guide;Guía
spell_effects;48;Hamper;Cesto
spell_effects;49;Harm;Dañar
spell_effects;50;Heal;Sanar
spell_effects;51;Helpful;Útil
spell_effects;52;Ice;Hielo
spell_effects;53;Illusion;Espejismo
spell_effects;54;Imbue;Imbuir
spell_effects;55;Immunity;Inmunidad
spell_effects;56;Imprison;Encarcelar
spell_effects;57;Information;Información
spell_effects;58;Inspect;Inspeccionar
spell_effects;59;Life;Vida
spell_effects;60;Light;Luz
spell_effects;61;Limitation;Limitación
spell_effects;62;Liquid;Líquido
spell_effects;63;Loud;Alto
spell_effects;64;Manipulation;Manipulación
spell_effects;65;Mind;Mente
spell_effects;66;Nature;Naturaleza
spell_effects;67;Object;Objeto
spell_effects;68;Others;Otros
spell_effects;69;Pain;Dolor
spell_effects;70;Physical;Físico
spell_effects;71;Plant;Planta
spell_effects;72;Poison;Veneno
spell_effects;73;Portal;Portal
spell_effects;74;Powerful;Poderoso
spell_effects;75;Protect;Proteger
spell_effects;76;Radius;Radio
spell_effects;77;Ranged;a distancia
spell_effects;78;Resistance;Resistencia
spell_effects;79;Restore;Restaurar
spell_effects;80;Self;Ser
spell_effects;81;Senses;Sentidos
spell_effects;82;Shield;Blindaje
spell_effects;83;Soul;Alma
spell_effects;84;Strange;Extraño
spell_effects;85;Strength;Fortaleza
spell_effects;86;Stun;Aturdir
spell_effects;87;Summon;Convocar
spell_effects;88;Time;Tiempo
spell_effects;89;Transform;Transformar
spell_effects;90;Trap;Trampa
spell_effects;91;Travel;Viajar
spell_effects;92;Trigger;Desencadenar
spell_effects;93;Uncertain;Incierto
spell_effects;94;Undead;no-muertos
spell_effects;95;Wall;Muro
spell_effects;96;Water;Agua
spell_effects;97;Weak;Débil
spell_effects;98;Weapon;Arma
spell_effects;99;Weather;Clima
starship_descriptors;name;Starship descriptors;Descriptores de naves estelares
starship_descriptors;0;Activity;Actividad
starship_descriptors;1;Adversity;Adversidad
starship_descriptors;2;Assist;Asistir
starship_descriptors;3;Automated;Automatizado
starship_descriptors;4;Battle;Batalla
starship_descriptors;5;Beautiful;Hermoso
starship_descriptors;6;Bestow;Otorgar
starship_descriptors;7;Bleak;Desolado
starship_descriptors;8;Block;Bloquear
starship_descriptors;9;Bright;Brillante
starship_descriptors;10;Business;Negocio
starship_descriptors;11;Clean;Limpio
starship_descriptors;12;Cold;Frío
starship_descriptors;13;Colorful;Vistoso
starship_descriptors;14;Combative;Combativo
starship_descriptors;15;Communicate;Comunicar
starship_descriptors;16;Computer;Computadora
starship_descriptors;17;Contain;Contener
starship_descriptors;18;Control;Control
starship_descriptors;19;Creepy;Espeluznante
starship_descriptors;20;Crew;Multitud
starship_descriptors;21;Damaged;Dañado
starship_descriptors;22;Danger;Peligro
starship_descriptors;23;Dark;Oscuro
starship_descriptors;24;Death;Muerte
starship_descriptors;25;Defense;Defensa
starship_descriptors;26;Elaborate;Elaborar
starship_descriptors;27;Empty;Vacío
starship_descriptors;28;Energy;Energía
starship_descriptors;29;Engine;Motor
starship_descriptors;30;Enormous;Enorme
starship_descriptors;31;Environment;Ambiente
starship_descriptors;32;Escape;Escapar
starship_descriptors;33;Exit;Salida
starship_descriptors;34;Exterior;Exterior
starship_descriptors;35;Fear;Miedo
starship_descriptors;36;Food;Alimento
starship_descriptors;37;Full;Lleno
starship_descriptors;38;Hall;Sala
starship_descriptors;39;Health;Salud
starship_descriptors;40;Helpful;Útil
starship_descriptors;41;Important;Importante
starship_descriptors;42;Information;Información
starship_descriptors;43;Inquire;Preguntar
starship_descriptors;44;Interesting;Interesante
starship_descriptors;45;Lacking;Carente
starship_descriptors;46;Large;Grande
starship_descriptors;47;Lavish;Prodigar
starship_descriptors;48;Lethal;Letal
starship_descriptors;49;Loud;Alto
starship_descriptors;50;Magnificent;Magnífico
starship_descriptors;51;Maintenance;Mantenimiento
starship_descriptors;52;Meaningful;Significativo
starship_descriptors;53;Mechanical;Mecánico
starship_descriptors;54;Message;Mensaje
starship_descriptors;55;Messy;Desordenado
starship_descriptors;56;Mighty;Poderoso
starship_descriptors;57;Military;Militar
starship_descriptors;58;Modern;Moderno
starship_descriptors;59;Multiple;Múltiple
starship_descriptors;60;Mundane;Mundano
starship_descriptors;61;Mysterious;Misterioso
starship_descriptors;62;Natural;Natural
starship_descriptors;63;Normal;Normal
starship_descriptors;64;Odd;Extraño
starship_descriptors;65;Portal;Portal
starship_descriptors;66;Possessions;Posesiones
starship_descriptors;67;Power;Fuerza
starship_descriptors;68;Powerful;Poderoso
starship_descriptors;69;Prison;Prisión
starship_descriptors;70;Protection;Proteccion
starship_descriptors;71;Quiet;Tranquilo
starship_descriptors;72;Rare;Extraño
starship_descriptors;73;Reassuring;tranquilizador
starship_descriptors;74;Remarkable;Notable
starship_descriptors;75;Resources;Recursos
starship_descriptors;76;Room;Habitación
starship_descriptors;77;Rough;Bruto
starship_descriptors;78;Ruined;Arruinado
starship_descriptors;79;Scary;Aterrador
starship_descriptors;80;Security;Seguridad
starship_descriptors;81;Simple;Simple
starship_descriptors;82;Small;Pequeño
starship_descriptors;83;Sounds;sonidos
starship_descriptors;84;Start;Comenzar
starship_descriptors;85;Stop;Detener
starship_descriptors;86;Storage;Almacenamiento
starship_descriptors;87;Strange;Extraño
starship_descriptors;88;Supplies;Suministros
starship_descriptors;89;Survival;Supervivencia
starship_descriptors;90;System;Sistema
starship_descriptors;91;Tactics;Táctica
starship_descriptors;92;Technology;Tecnología
starship_descriptors;93;Travel;Viajar
starship_descriptors;94;Unusual;Inusual
starship_descriptors;95;Valuable;Valioso
starship_descriptors;96;Vehicle;Vehículo
starship_descriptors;97;Warm;Cálido
starship_descriptors;98;Weapon;Arma
starship_descriptors;99;Work;Trabajar
terrain_descriptors;name;Terrain descriptors;Descriptores del terreno
terrain_descriptors;0;Abandoned;Abandonado
terrain_descriptors;1;Abundant;Abundante
terrain_descriptors;2;Activity;Actividad
terrain_descriptors;3;Advanced;Avanzado
terrain_descriptors;4;Allies;Aliados
terrain_descriptors;5;Ancient;Antiguo
terrain_descriptors;6;Animals;animales
terrain_descriptors;7;Atmosphere;Atmósfera
terrain_descriptors;8;Barren;Estéril
terrain_descriptors;9;Beautiful;Hermoso
terrain_descriptors;10;Bizarre;Extraño
terrain_descriptors;11;Catastrophe;Catástrofe
terrain_descriptors;12;Chaotic;Caótico
terrain_descriptors;13;City;Ciudad
terrain_descriptors;14;Civilization;Civilización
terrain_descriptors;15;Cliffs;Acantilados
terrain_descriptors;16;Clouds;Nubes
terrain_descriptors;17;Cold;Frío
terrain_descriptors;18;Colorful;Vistoso
terrain_descriptors;19;Combative;Combativo
terrain_descriptors;20;Communicate;Comunicar
terrain_descriptors;21;Conflict;Conflicto
terrain_descriptors;22;Damaged;Dañado
terrain_descriptors;23;Danger;Peligro
terrain_descriptors;24;Defense;Defensa
terrain_descriptors;25;Desert;Desierto
terrain_descriptors;26;Dry;Seco
terrain_descriptors;27;Dull;Aburrido
terrain_descriptors;28;Elements;Elementos
terrain_descriptors;29;Empty;Vacío
terrain_descriptors;30;Energy;Energía
terrain_descriptors;31;Enormous;Enorme
terrain_descriptors;32;Environment;Ambiente
terrain_descriptors;33;Fertile;Fértil
terrain_descriptors;34;Frightening;Alarmante
terrain_descriptors;35;Habitable;Habitable
terrain_descriptors;36;Harsh;Duro
terrain_descriptors;37;Hazy;Brumoso
terrain_descriptors;38;Healthy;Saludable
terrain_descriptors;39;Helpful;Útil
terrain_descriptors;40;Hostile;Hostil
terrain_descriptors;41;Hot;Caliente
terrain_descriptors;42;Intense;Intenso
terrain_descriptors;43;Interesting;Interesante
terrain_descriptors;44;Large;Grande
terrain_descriptors;45;Lethal;Letal
terrain_descriptors;46;Life;Vida
terrain_descriptors;47;Lovely;Hermoso
terrain_descriptors;48;Magnificent;Magnífico
terrain_descriptors;49;Masses;Masas
terrain_descriptors;50;Mechanical;Mecánico
terrain_descriptors;51;Message;Mensaje
terrain_descriptors;52;Mighty;Poderoso
terrain_descriptors;53;Misfortune;Desgracia
terrain_descriptors;54;Mountainous;Montañoso
terrain_descriptors;55;Multiple;Múltiple
terrain_descriptors;56;Mundane;Mundano
terrain_descriptors;57;Mysterious;Misterioso
terrain_descriptors;58;Natural;Natural
terrain_descriptors;59;Nature;Naturaleza
terrain_descriptors;60;Nondescript;Mediocre
terrain_descriptors;61;Ocean;Océano
terrain_descriptors;62;Odd;Extraño
terrain_descriptors;63;Peaceful;Pacífico
terrain_descriptors;64;People;Gente
terrain_descriptors;65;Plants;Plantas
terrain_descriptors;66;Populated;Poblado
terrain_descriptors;67;Powerful;Poderoso
terrain_descriptors;68;Primitive;Primitivo
terrain_descriptors;69;Rain;Lluvia
terrain_descriptors;70;Rare;Extraño
terrain_descriptors;71;Remarkable;Notable
terrain_descriptors;72;Resourceful;Ingenioso
terrain_descriptors;73;Riches;Riqueza
terrain_descriptors;74;River;Río
terrain_descriptors;75;Rocky;Rocoso
terrain_descriptors;76;Rough;Bruto
terrain_descriptors;77;Ruined;Arruinado
terrain_descriptors;78;Ruins;Restos
terrain_descriptors;79;Sandy;Arenoso
terrain_descriptors;80;Scary;Aterrador
terrain_descriptors;81;Simple;Simple
terrain_descriptors;82;Small;Pequeño
terrain_descriptors;83;Strange;Extraño
terrain_descriptors;84;Strong;Fuerte
terrain_descriptors;85;Technology;Tecnología
terrain_descriptors;86;Threatening;Amenazante
terrain_descriptors;87;Toxic;Tóxico
terrain_descriptors;88;Tranquil;Tranquilo
terrain_descriptors;89;Trees;Árboles
terrain_descriptors;90;Unusual;Inusual
terrain_descriptors;91;Valuable;Valioso
terrain_descriptors;92;Violent;Violento
terrain_descriptors;93;Warm;Cálido
terrain_descriptors;94;Water;Agua
terrain_descriptors;95;Weak;Débil
terrain_descriptors;96;Weather;Clima
terrain_descriptors;97;Wild;Salvaje
terrain_descriptors;98;Windy;Ventoso
terrain_descriptors;99;Wonders;maravillas
undead_descriptors;name;Undead descriptors;Descriptores de muertos vivientes
undead_descriptors;0;Active;Activo
undead_descriptors;1;Aggressive;Agresivo
undead_descriptors;2;Angry;Enojado
undead_descriptors;3;Animal;Animal
undead_descriptors;4;Anxious;Ansioso
undead_descriptors;5;Attract;Atraer
undead_descriptors;6;Beautiful;Hermoso
undead_descriptors;7;Bestow;Otorgar
undead_descriptors;8;Bizarre;Extraño
undead_descriptors;9;Bleak;Desolado
undead_descriptors;10;Bold;Atrevido
undead_descriptors;11;Bound;Atado
undead_descriptors;12;Cold;Frío
undead_descriptors;13;Combative;Combativo
undead_descriptors;14;Communicate;Comunicar
undead_descriptors;15;Control;Control
undead_descriptors;16;Create;Crear
undead_descriptors;17;Creepy;Espeluznante
undead_descriptors;18;Dangerous;Peligroso
undead_descriptors;19;Dark;Oscuro
undead_descriptors;20;Deceive;Engañar
undead_descriptors;21;Dirty;Sucio
undead_descriptors;22;Disgusting;Desagradable
undead_descriptors;23;Elements;Elementos
undead_descriptors;24;Enemies;Enemigos
undead_descriptors;25;Energy;Energía
undead_descriptors;26;Environment;Ambiente
undead_descriptors;27;Evil;Demonio
undead_descriptors;28;Fast;Rápido
undead_descriptors;29;Fear;Miedo
undead_descriptors;30;Fight;Luchar
undead_descriptors;31;Floating;Flotante
undead_descriptors;32;Friendly;Amigable
undead_descriptors;33;Frightening;Alarmante
undead_descriptors;34;Glad;Contento
undead_descriptors;35;Glow;Brillo
undead_descriptors;36;Goals;Objetivos
undead_descriptors;37;Good;Bien
undead_descriptors;38;Guide;Guía
undead_descriptors;39;Harm;Dañar
undead_descriptors;40;Helpful;Útil
undead_descriptors;41;Helpless;Indefenso
undead_descriptors;42;Historical;Histórico
undead_descriptors;43;Horrible;Horrible
undead_descriptors;44;Hungry;Hambriento
undead_descriptors;45;Imitate;Imitar
undead_descriptors;46;Information;Información
undead_descriptors;47;Insubstantial;Insubstancial
undead_descriptors;48;Intelligent;Inteligente
undead_descriptors;49;Large;Grande
undead_descriptors;50;Leadership;Liderazgo
undead_descriptors;51;Lethal;Letal
undead_descriptors;52;Light;Luz
undead_descriptors;53;Limited;Limitado
undead_descriptors;54;Lonely;Solitario
undead_descriptors;55;Love;Amar
undead_descriptors;56;Macabre;Macabro
undead_descriptors;57;Malice;Malicia
undead_descriptors;58;Message;Mensaje
undead_descriptors;59;Messy;Desordenado
undead_descriptors;60;Mighty;Poderoso
undead_descriptors;61;Mindless;Imbécil
undead_descriptors;62;Miserable;Miserable
undead_descriptors;63;Misfortune;Desgracia
undead_descriptors;64;Monstrous;Monstruoso
undead_descriptors;65;Mundane;Mundano
undead_descriptors;66;Odd;Extraño
undead_descriptors;67;Old;Viejo
undead_descriptors;68;Pain;Dolor
undead_descriptors;69;Pale;Pálido
undead_descriptors;70;Passive;Pasivo
undead_descriptors;71;Possessions;Posesiones
undead_descriptors;72;Possessive;Posesivo
undead_descriptors;73;Powerful;Poderoso
undead_descriptors;74;Powers;Potestades
undead_descriptors;75;Purposeful;Útil
undead_descriptors;76;Pursue;Buscar
undead_descriptors;77;Quiet;Tranquilo
undead_descriptors;78;Resistant;Resistente
undead_descriptors;79;Rotting;Podrido
undead_descriptors;80;Scary;Aterrador
undead_descriptors;81;Seeking;Buscando
undead_descriptors;82;Shambling;arrastrando los pies
undead_descriptors;83;Slow;Lento
undead_descriptors;84;Small;Pequeño
undead_descriptors;85;Smelly;Maloliente
undead_descriptors;86;Strange;Extraño
undead_descriptors;87;Strong;Fuerte
undead_descriptors;88;Threatening;Amenazante
undead_descriptors;89;Tough;Difícil
undead_descriptors;90;Transform;Transformar
undead_descriptors;91;Travel;Viajar
undead_descriptors;92;Trick;Truco
undead_descriptors;93;Vengeful;Vengativo
undead_descriptors;94;Violent;Violento
undead_descriptors;95;Weak;Débil
undead_descriptors;96;Weakness;Debilidad
undead_descriptors;97;Weapons;Armas
undead_descriptors;98;Wounds;Heridas
undead_descriptors;99;Young;Joven
visions_dreams;name;Visions & dreams;Visiones y sueños
visions_dreams;0;Activity;Actividad
visions_dreams;1;Adversity;Adversidad
visions_dreams;2;Allies;Aliados
visions_dreams;3;Assist;Asistir
visions_dreams;4;Attainment;Logro
visions_dreams;5;Bizarre;Extraño
visions_dreams;6;Bleak;Desolado
visions_dreams;7;Catastrophe;Catástrofe
visions_dreams;8;Celebrate;Celebrar
visions_dreams;9;Change;Cambiar
visions_dreams;10;Colorful;Vistoso
visions_dreams;11;Conflict;Conflicto
visions_dreams;12;Contact;Contacto
visions_dreams;13;Control;Control
visions_dreams;14;Creepy;Espeluznante
visions_dreams;15;Crisis;Crisis
visions_dreams;16;Cruelty;Crueldad
visions_dreams;17;Danger;Peligro
visions_dreams;18;Dark;Oscuro
visions_dreams;19;Death;Muerte
visions_dreams;20;Defeat;Fracaso
visions_dreams;21;Disruption;Ruptura
visions_dreams;22;Elements;Elementos
visions_dreams;23;Emotions;Emociones
visions_dreams;24;Enemies;Enemigos
visions_dreams;25;Energy;Energía
visions_dreams;26;Environment;Ambiente
visions_dreams;27;Event;Evento
visions_dreams;28;Evil;Demonio
visions_dreams;29;Failure;Falla
visions_dreams;30;Fears;Miedos
visions_dreams;31;Festive;Festivo
visions_dreams;32;Fight;Luchar
visions_dreams;33;Friendship;Amistad
visions_dreams;34;Frightening;Alarmante
visions_dreams;35;Future;Futuro
visions_dreams;36;Goals;Objetivos
visions_dreams;37;Good;Bien
visions_dreams;38;Guidance;Guía
visions_dreams;39;Harm;Dañar
visions_dreams;40;Helpful;Útil
visions_dreams;41;Helpless;Indefenso
visions_dreams;42;Hint;Pista
visions_dreams;43;Hope;Esperanza
visions_dreams;44;Horrible;Horrible
visions_dreams;45;Hurry;Apurarse
visions_dreams;46;Ideas;Ideas
visions_dreams;47;Implore;Implorar
visions_dreams;48;Important;Importante
visions_dreams;49;Incomplete;Incompleto
visions_dreams;50;Information;Información
visions_dreams;51;Instruction;Instrucción
visions_dreams;52;Liberty;Libertad
visions_dreams;53;Lies;Mentiras
visions_dreams;54;Love;Amar
visions_dreams;55;Malice;Malicia
visions_dreams;56;Masses;Masas
visions_dreams;57;Mechanical;Mecánico
visions_dreams;58;Message;Mensaje
visions_dreams;59;Messy;Desordenado
visions_dreams;60;Military;Militar
visions_dreams;61;Misfortune;Desgracia
visions_dreams;62;Mundane;Mundano
visions_dreams;63;Mysterious;Misterioso
visions_dreams;64;Natural;Natural
visions_dreams;65;Obscure;Oscuro
visions_dreams;66;Odd;Extraño
visions_dreams;67;Oppose;Oponerse a
visions_dreams;68;Path;Camino
visions_dreams;69;Peace;Paz
visions_dreams;70;People;Gente
visions_dreams;71;Place;Lugar
visions_dreams;72;Plans;Planes
visions_dreams;73;Plot;Trama
visions_dreams;74;Positive;Positivo
visions_dreams;75;Possessions;Posesiones
visions_dreams;76;Power;Fuerza
visions_dreams;77;Preventable;Evitable
visions_dreams;78;Reassuring;tranquilizador
visions_dreams;79;Riches;Riqueza
visions_dreams;80;Riddle;Enigma
visions_dreams;81;Ruin;Ruina
visions_dreams;82;Scary;Aterrador
visions_dreams;83;Simple;Simple
visions_dreams;84;Strange;Extraño
visions_dreams;85;Struggle;Lucha
visions_dreams;86;Success;Éxito
visions_dreams;87;Suffering;Sufrimiento
visions_dreams;88;Suppress;Reprimir
visions_dreams;89;Tension;Tensión
visions_dreams;90;Threat;Amenaza
visions_dreams;91;Time;Tiempo
visions_dreams;92;Travel;Viajar
visions_dreams;93;Trouble;Problema
visions_dreams;94;Trust;Confianza
visions_dreams;95;Uncertain;Incierto
visions_dreams;96;Unsettling;inquietante
visions_dreams;97;Violence;Violencia
visions_dreams;98;Warning;Advertencia
visions_dreams;99;Weapon;Arma
